liga,temporada,time_casa,time_fora,gols_casa,gols_fora,data_jogo,odd_pinn_casa,odd_pinn_empate,odd_pinn_fora,odd_b365_casa,odd_b365_empate,odd_b365_fora
La Liga,2324,Alaves,Las Palmas,0,1,2023-12-09,2.08,3.16,4.2,2.1,3.0,4.2
La Liga,2324,Betis,Real Madrid,1,1,2023-12-09,4.39,3.92,1.81,4.2,3.8,1.8
La Liga,2324,Villarreal,Sociedad,0,3,2023-12-09,3.45,3.55,2.16,3.4,3.4,2.1
La Liga,2324,Mallorca,Sevilla,1,0,2023-12-09,2.69,3.16,2.9,2.75,3.1,2.75
La Liga,2324,Ath Madrid,Almeria,2,1,2023-12-10,1.19,7.63,13.51,1.22,6.5,12.0
La Liga,2324,Cadiz,Osasuna,1,1,2023-12-10,2.99,3.14,2.63,2.9,3.1,2.55
La Liga,2324,Barcelona,Girona,2,4,2023-12-10,1.52,4.9,5.7,1.53,5.0,5.5
La Liga,2324,Granada,Ath Bilbao,1,1,2023-12-11,4.85,4.16,1.69,5.0,4.0,1.67
La Liga,2324,Vallecano,Celta,0,0,2023-12-11,2.51,3.31,3.02,2.45,3.1,3.1
La Liga,2324,Osasuna,Vallecano,1,0,2023-12-15,2.29,3.16,3.63,2.2,3.2,3.5
La Liga,2324,Celta,Granada,1,0,2023-12-16,1.67,4.1,5.13,1.67,4.0,5.0
La Liga,2324,Ath Bilbao,Ath Madrid,2,0,2023-12-16,2.45,3.52,2.94,2.45,3.3,2.9
La Liga,2324,Sevilla,Getafe,0,3,2023-12-16,1.97,3.39,4.32,1.95,3.4,4.2
La Liga,2324,Valencia,Barcelona,1,1,2023-12-16,5.2,4.06,1.67,5.0,3.8,1.67
La Liga,2324,Almeria,Mallorca,0,0,2023-12-17,2.66,3.3,2.83,2.7,3.2,2.7
La Liga,2324,Sociedad,Betis,0,0,2023-12-17,1.7,3.9,5.17,1.7,4.0,5.0
La Liga,2324,Las Palmas,Cadiz,1,1,2023-12-17,1.96,3.31,4.49,1.91,3.3,4.33
La Liga,2324,Real Madrid,Villarreal,4,1,2023-12-17,1.29,6.3,9.21,1.29,6.0,9.0
La Liga,2324,Girona,Alaves,3,0,2023-12-18,1.57,4.38,5.79,1.53,4.0,6.5
La Liga,2324,Vallecano,Valencia,0,1,2023-12-19,2.24,3.18,3.74,2.2,3.2,3.5
La Liga,2324,Ath Madrid,Getafe,3,3,2023-12-19,1.48,4.45,7.67,1.45,4.33,7.5
La Liga,2324,Granada,Sevilla,0,3,2023-12-19,2.96,3.3,2.59,2.8,3.4,2.5
La Liga,2324,Barcelona,Almeria,3,2,2023-12-20,1.13,10.49,16.19,1.14,8.5,15.0
La Liga,2324,Ath Bilbao,Las Palmas,1,0,2023-12-20,1.39,4.99,8.41,1.36,5.0,7.0
La Liga,2324,Villarreal,Celta,3,2,2023-12-20,2.42,3.52,2.98,2.4,3.6,2.88
La Liga,2324,Betis,Girona,1,1,2023-12-21,2.87,3.69,2.42,2.8,3.5,2.38
La Liga,2324,Cadiz,Sociedad,0,0,2023-12-21,4.8,3.42,1.87,4.75,3.1,1.75
La Liga,2324,Alaves,Real Madrid,0,1,2023-12-21,5.93,4.26,1.58,5.75,4.0,1.53
La Liga,2324,Mallorca,Osasuna,3,2,2023-12-21,2.42,2.98,3.51,2.3,2.9,3.3
La Liga,2324,Ath Madrid,Sevilla,1,0,2023-12-23,1.54,4.51,6.05,1.53,4.33,5.75
La Liga,2324,Getafe,Vallecano,0,2,2024-01-02,2.42,3.0,3.5,2.38,3.0,3.3
La Liga,2324,Sociedad,Alaves,1,1,2024-01-02,1.59,3.9,6.58,1.6,3.75,6.5
La Liga,2324,Valencia,Villarreal,3,1,2024-01-02,2.04,3.49,3.9,2.05,3.5,3.6
La Liga,2324,Granada,Cadiz,2,0,2024-01-03,2.26,3.19,3.59,2.25,3.1,3.5
La Liga,2324,Celta,Betis,2,1,2024-01-03,2.47,3.33,3.05,2.4,3.3,3.0
La Liga,2324,Real Madrid,Mallorca,1,0,2024-01-03,1.23,6.68,12.58,1.2,6.5,15.0
La Liga,2324,Girona,Ath Madrid,4,3,2024-01-03,2.61,3.55,2.71,2.55,3.6,2.63
La Liga,2324,Osasuna,Almeria,1,0,2024-01-04,1.71,3.94,5.03,1.7,4.0,4.75
La Liga,2324,Sevilla,Ath Bilbao,0,2,2024-01-04,3.17,3.24,2.45,3.0,3.3,2.38
La Liga,2324,Las Palmas,Barcelona,1,2,2024-01-04,5.82,4.39,1.57,5.5,4.33,1.57
La Liga,2324,Sevilla,Alaves,2,3,2024-01-12,1.95,3.4,4.52,1.91,3.4,4.2
La Liga,2324,Las Palmas,Villarreal,3,0,2024-01-13,2.52,3.39,2.94,2.5,3.3,2.8
La Liga,2324,Mallorca,Celta,1,1,2024-01-13,2.57,3.02,3.2,2.5,3.1,3.0
La Liga,2324,Ath Bilbao,Sociedad,2,1,2024-01-13,2.02,3.47,4.0,2.0,3.4,3.8
La Liga,2324,Betis,Granada,1,0,2024-01-13,1.65,4.04,5.49,1.62,4.2,4.75
La Liga,2324,Almeria,Girona,0,0,2024-01-14,4.71,4.42,1.67,4.5,4.0,1.7
La Liga,2324,Cadiz,Valencia,1,4,2024-01-14,3.02,2.96,2.75,2.88,3.0,2.7
La Liga,2324,Alaves,Cadiz,1,0,2024-01-19,1.73,3.51,6.0,1.7,3.5,5.75
La Liga,2324,Vallecano,Las Palmas,0,2,2024-01-20,1.93,3.42,4.5,1.85,3.3,4.5
La Liga,2324,Villarreal,Mallorca,1,1,2024-01-20,2.1,3.5,3.68,2.05,3.5,3.6
La Liga,2324,Valencia,Ath Bilbao,1,0,2024-01-20,3.47,3.46,2.19,3.3,3.3,2.25
La Liga,2324,Celta,Sociedad,0,1,2024-01-20,3.21,3.08,2.52,3.25,3.0,2.4
La Liga,2324,Osasuna,Getafe,3,2,2024-01-21,2.21,3.11,3.87,2.15,3.0,4.0
La Liga,2324,Real Madrid,Almeria,3,2,2024-01-21,1.15,9.58,15.8,1.13,10.0,17.0
La Liga,2324,Betis,Barcelona,2,4,2024-01-21,4.29,4.01,1.81,4.33,3.8,1.8
La Liga,2324,Girona,Sevilla,5,1,2024-01-21,1.74,3.93,4.81,1.73,4.0,4.5
La Liga,2324,Granada,Ath Madrid,0,1,2024-01-22,5.03,4.0,1.7,4.75,3.8,1.7
La Liga,2324,Almeria,Alaves,0,3,2024-01-26,2.64,3.24,2.9,2.6,3.2,2.8
La Liga,2324,Sociedad,Vallecano,0,0,2024-01-27,1.67,3.73,5.86,1.67,3.75,5.5
La Liga,2324,Las Palmas,Real Madrid,1,2,2024-01-27,7.18,4.74,1.45,6.5,4.75,1.45
La Liga,2324,Barcelona,Villarreal,3,5,2024-01-27,1.35,5.9,7.75,1.36,5.5,8.0
La Liga,2324,Mallorca,Betis,0,1,2024-01-27,2.39,3.13,3.37,2.3,3.2,3.2
La Liga,2324,Celta,Girona,0,1,2024-01-28,2.8,3.52,2.55,2.8,3.4,2.5
La Liga,2324,Cadiz,Ath Bilbao,0,0,2024-01-28,5.11,3.68,1.76,5.5,3.4,1.73
La Liga,2324,Sevilla,Osasuna,1,1,2024-01-28,2.1,3.37,3.84,2.0,3.4,3.75
La Liga,2324,Ath Madrid,Valencia,2,0,2024-01-28,1.51,4.47,6.63,1.45,4.33,7.0
La Liga,2324,Getafe,Granada,2,0,2024-01-29,1.82,3.5,5.01,1.8,3.4,4.75
La Liga,2324,Barcelona,Osasuna,1,0,2024-01-31,1.32,5.82,9.33,1.33,5.0,10.0
La Liga,2324,Ath Madrid,Vallecano,2,1,2024-01-31,1.5,4.48,6.83,1.5,4.2,6.5
La Liga,2324,Getafe,Real Madrid,0,2,2024-02-01,6.44,4.18,1.56,6.0,4.2,1.55
La Liga,2324,Ath Bilbao,Mallorca,4,0,2024-02-02,1.56,4.0,7.13,1.53,3.9,7.0
La Liga,2324,Valencia,Almeria,2,1,2024-02-03,1.67,3.97,5.35,1.65,3.75,5.5
La Liga,2324,Granada,Las Palmas,1,1,2024-02-03,2.32,3.23,3.41,2.3,3.2,3.3
La Liga,2324,Alaves,Barcelona,1,3,2024-02-03,4.31,3.71,1.87,4.33,3.6,1.85
La Liga,2324,Girona,Sociedad,0,0,2024-02-03,2.19,3.42,3.52,2.1,3.4,3.5
La Liga,2324,Villarreal,Cadiz,0,0,2024-02-04,1.66,4.02,5.4,1.62,4.0,5.5
La Liga,2324,Osasuna,Celta,0,3,2024-02-04,2.38,3.16,3.36,2.38,3.1,3.3
La Liga,2324,Betis,Getafe,1,1,2024-02-04,1.9,3.45,4.57,1.91,3.4,4.2
La Liga,2324,Real Madrid,Ath Madrid,1,1,2024-02-04,1.78,4.06,4.36,1.73,4.0,4.5
La Liga,2324,Vallecano,Sevilla,1,2,2024-02-05,2.18,3.36,3.61,2.15,3.3,3.5
La Liga,2324,Cadiz,Betis,0,2,2024-02-09,3.12,2.97,2.7,3.0,3.0,2.6
La Liga,2324,Alaves,Villarreal,1,1,2024-02-10,2.24,3.42,3.4,2.2,3.4,3.3
La Liga,2324,Sociedad,Osasuna,0,1,2024-02-10,1.89,3.21,5.12,1.85,3.2,5.0
La Liga,2324,Real Madrid,Girona,4,0,2024-02-10,1.45,5.12,6.54,1.45,5.0,6.0
La Liga,2324,Las Palmas,Valencia,2,0,2024-02-10,2.84,2.91,2.97,2.75,3.0,2.9
La Liga,2324,Getafe,Celta,3,2,2024-02-11,2.24,3.14,3.71,2.2,3.1,3.6
La Liga,2324,Mallorca,Vallecano,2,1,2024-02-11,2.42,2.97,3.54,2.3,3.0,3.4
La Liga,2324,Sevilla,Ath Madrid,1,0,2024-02-11,3.6,3.64,2.08,3.5,3.5,2.05
La Liga,2324,Barcelona,Granada,3,3,2024-02-11,1.2,7.83,12.33,1.22,7.5,10.0
La Liga,2324,Almeria,Ath Bilbao,0,0,2024-02-12,4.64,3.99,1.76,4.33,4.0,1.73
La Liga,2324,Villarreal,Getafe,1,1,2024-02-16,2.02,3.58,3.93,1.95,3.5,3.8
La Liga,2324,Ath Madrid,Las Palmas,5,0,2024-02-17,1.48,4.58,6.96,1.5,4.75,6.5
La Liga,2324,Osasuna,Cadiz,2,0,2024-02-17,1.8,3.41,5.36,1.75,3.3,5.5
La Liga,2324,Celta,Barcelona,1,2,2024-02-17,4.09,3.88,1.88,3.8,3.8,1.85
La Liga,2324,Valencia,Sevilla,0,0,2024-02-17,2.29,3.28,3.44,2.25,3.3,3.3
La Liga,2324,Vallecano,Real Madrid,1,1,2024-02-18,5.43,4.12,1.64,6.0,3.75,1.62
La Liga,2324,Granada,Almeria,1,1,2024-02-18,2.19,3.51,3.43,2.1,3.5,3.4
La Liga,2324,Mallorca,Sociedad,1,2,2024-02-18,3.4,2.83,2.6,3.4,2.8,2.5
La Liga,2324,Betis,Alaves,0,0,2024-02-18,2.15,3.31,3.75,2.1,3.3,3.75
La Liga,2324,Ath Bilbao,Girona,3,2,2024-02-19,1.94,3.79,3.88,1.91,3.6,4.0
La Liga,2324,Sociedad,Villarreal,1,3,2024-02-23,1.72,3.84,5.25,1.73,3.6,5.0
La Liga,2324,Barcelona,Getafe,4,0,2024-02-24,1.42,5.11,7.29,1.4,5.0,7.0
La Liga,2324,Alaves,Mallorca,1,1,2024-02-24,1.96,3.09,4.98,1.91,3.0,5.0
La Liga,2324,Almeria,Ath Madrid,2,2,2024-02-24,4.55,4.02,1.76,4.75,4.0,1.7
La Liga,2324,Cadiz,Celta,2,2,2024-02-25,3.15,3.04,2.58,3.1,3.0,2.5
La Liga,2324,Betis,Ath Bilbao,3,1,2024-02-25,3.63,3.27,2.21,3.6,3.1,2.2
La Liga,2324,Las Palmas,Osasuna,1,1,2024-02-25,2.44,3.03,3.42,2.38,2.9,3.5
La Liga,2324,Real Madrid,Sevilla,1,0,2024-02-25,1.32,6.02,8.92,1.29,6.0,9.0
La Liga,2324,Girona,Vallecano,3,0,2024-02-26,1.68,4.15,5.01,1.65,4.2,4.75
La Liga,2324,Celta,Almeria,1,0,2024-03-01,1.88,3.78,4.29,1.85,3.6,4.2
La Liga,2324,Sevilla,Sociedad,3,2,2024-03-02,2.64,3.02,3.09,2.6,3.0,3.0
La Liga,2324,Vallecano,Cadiz,1,1,2024-03-02,1.84,3.32,5.25,1.8,3.3,5.25
La Liga,2324,Getafe,Las Palmas,3,3,2024-03-02,2.05,3.2,4.27,2.0,3.1,4.33
La Liga,2324,Valencia,Real Madrid,2,2,2024-03-02,5.48,3.96,1.66,5.25,3.8,1.67
La Liga,2324,Villarreal,Granada,5,1,2024-03-03,1.65,4.33,5.04,1.65,4.0,5.0
La Liga,2324,Ath Madrid,Betis,2,1,2024-03-03,1.58,4.36,5.73,1.57,4.2,5.75
La Liga,2324,Mallorca,Girona,1,0,2024-03-03,3.27,3.3,2.35,3.25,3.2,2.3
La Liga,2324,Ath Bilbao,Barcelona,0,0,2024-03-03,2.94,3.54,2.43,2.88,3.5,2.4
La Liga,2324,Osasuna,Alaves,1,0,2024-03-04,2.44,3.05,3.38,2.38,3.1,3.25
La Liga,2324,Barcelona,Mallorca,1,0,2024-03-08,1.47,4.68,7.38,1.44,4.75,6.5
La Liga,2324,Valencia,Getafe,1,0,2024-03-09,2.0,3.15,4.62,2.0,3.2,4.2
La Liga,2324,Cadiz,Ath Madrid,2,0,2024-03-09,4.96,3.76,1.76,4.75,3.6,1.73
La Liga,2324,Granada,Sociedad,2,3,2024-03-09,4.45,3.5,1.91,4.5,3.3,1.85
La Liga,2324,Girona,Osasuna,2,0,2024-03-09,1.62,4.2,5.54,1.62,4.2,5.25
La Liga,2324,Alaves,Vallecano,1,0,2024-03-10,2.2,3.1,3.89,2.15,3.1,3.75
La Liga,2324,Las Palmas,Ath Bilbao,0,2,2024-03-10,4.14,3.38,2.01,4.0,3.3,2.0
La Liga,2324,Real Madrid,Celta,4,0,2024-03-10,1.29,6.13,10.04,1.3,6.0,8.0
La Liga,2324,Betis,Villarreal,2,3,2024-03-10,2.08,3.66,3.59,2.05,3.5,3.4
La Liga,2324,Almeria,Sevilla,2,2,2024-03-11,3.11,3.36,2.42,3.1,3.3,2.38
La Liga,2324,Sociedad,Cadiz,2,0,2024-03-15,1.48,4.15,8.55,1.5,4.0,8.5
La Liga,2324,Mallorca,Granada,1,0,2024-03-16,1.84,3.43,5.0,1.83,3.3,5.0
La Liga,2324,Osasuna,Real Madrid,2,4,2024-03-16,6.12,4.36,1.55,5.75,4.2,1.55
La Liga,2324,Getafe,Girona,1,0,2024-03-16,3.13,3.56,2.31,3.1,3.5,2.25
La Liga,2324,Ath Bilbao,Alaves,2,0,2024-03-16,1.55,4.08,6.75,1.55,3.75,7.0
La Liga,2324,Sevilla,Celta,1,2,2024-03-17,2.03,3.45,4.05,2.0,3.4,3.75
La Liga,2324,Las Palmas,Almeria,0,1,2024-03-17,1.92,3.65,4.18,1.95,3.5,4.0
La Liga,2324,Villarreal,Valencia,1,0,2024-03-17,2.13,3.49,3.61,2.05,3.5,3.6
La Liga,2324,Vallecano,Betis,2,0,2024-03-17,2.51,3.31,3.0,2.5,3.25,3.0
La Liga,2324,Ath Madrid,Barcelona,0,3,2024-03-17,2.42,3.66,2.89,2.38,3.6,2.8
La Liga,2324,Cadiz,Granada,1,0,2024-03-29,2.02,3.37,4.23,2.0,3.3,4.2
La Liga,2324,Getafe,Sevilla,0,1,2024-03-30,2.54,3.19,3.07,2.55,3.1,3.0
La Liga,2324,Almeria,Osasuna,0,3,2024-03-30,2.63,3.25,2.89,2.63,3.2,2.8
La Liga,2324,Valencia,Mallorca,0,0,2024-03-30,2.09,2.99,4.52,2.05,3.0,4.2
La Liga,2324,Barcelona,Las Palmas,1,0,2024-03-30,1.27,6.49,10.02,1.25,6.5,10.0
La Liga,2324,Celta,Vallecano,0,0,2024-03-31,1.97,3.4,4.29,1.95,3.3,4.0
La Liga,2324,Girona,Betis,3,2,2024-03-31,1.79,3.98,4.4,1.75,3.8,4.75
La Liga,2324,Alaves,Sociedad,0,1,2024-03-31,3.48,2.98,2.44,3.5,2.9,2.38
La Liga,2324,Real Madrid,Ath Bilbao,2,0,2024-03-31,1.57,4.36,5.87,1.53,4.33,6.0
La Liga,2324,Villarreal,Ath Madrid,1,2,2024-04-01,2.99,3.72,2.32,2.9,3.75,2.25
La Liga,2324,Granada,Valencia,0,1,2024-04-04,3.37,3.23,2.34,3.4,3.1,2.3
La Liga,2324,Betis,Celta,2,1,2024-04-12,2.12,3.5,3.7,2.1,3.4,3.5
La Liga,2324,Ath Madrid,Girona,3,1,2024-04-13,1.97,3.88,3.71,1.91,3.6,3.8
La Liga,2324,Vallecano,Getafe,0,0,2024-04-13,2.26,3.07,3.77,2.2,3.0,3.7
La Liga,2324,Mallorca,Real Madrid,0,1,2024-04-13,5.09,3.68,1.76,5.0,3.6,1.75
La Liga,2324,Cadiz,Barcelona,0,1,2024-04-13,4.43,3.5,1.91,4.33,3.6,1.83
La Liga,2324,Las Palmas,Sevilla,0,2,2024-04-14,2.8,3.11,2.83,2.7,3.2,2.7
La Liga,2324,Granada,Alaves,2,0,2024-04-14,3.12,3.14,2.54,3.0,3.0,2.55
La Liga,2324,Ath Bilbao,Villarreal,1,1,2024-04-14,1.78,4.02,4.47,1.75,4.0,4.33
La Liga,2324,Sociedad,Almeria,2,2,2024-04-14,1.34,5.32,9.55,1.33,5.0,10.0
La Liga,2324,Osasuna,Valencia,0,1,2024-04-15,2.2,3.14,3.68,2.2,3.1,3.75
La Liga,2324,Ath Bilbao,Granada,1,1,2024-04-19,1.28,6.09,12.01,1.25,6.0,11.0
La Liga,2324,Celta,Las Palmas,4,1,2024-04-20,1.76,3.72,4.99,1.73,3.75,5.0
La Liga,2324,Vallecano,Osasuna,2,1,2024-04-20,2.24,3.12,3.73,2.2,3.1,3.6
La Liga,2324,Valencia,Betis,1,2,2024-04-20,2.25,3.28,3.52,2.2,3.2,3.5
La Liga,2324,Girona,Cadiz,4,1,2024-04-20,1.43,4.89,7.51,1.4,4.75,8.0
La Liga,2324,Getafe,Sociedad,1,1,2024-04-21,3.88,3.07,2.22,3.8,3.1,2.15
La Liga,2324,Almeria,Villarreal,1,2,2024-04-21,3.32,3.81,2.05,3.4,3.8,2.05
La Liga,2324,Alaves,Ath Madrid,2,0,2024-04-21,4.21,3.4,1.99,4.0,3.5,1.95
La Liga,2324,Real Madrid,Barcelona,3,2,2024-04-21,1.88,3.96,3.99,1.85,3.8,4.0
La Liga,2324,Sevilla,Mallorca,2,1,2024-04-22,2.02,3.02,4.81,1.95,3.1,4.5
La Liga,2324,Sociedad,Real Madrid,0,1,2024-04-26,2.51,3.23,3.14,2.45,3.25,2.9
La Liga,2324,Las Palmas,Girona,0,2,2024-04-27,4.49,4.04,1.77,4.5,3.8,1.75
La Liga,2324,Almeria,Getafe,1,3,2024-04-27,2.69,3.3,2.67,2.7,3.4,2.63
La Liga,2324,Alaves,Celta,3,0,2024-04-27,2.7,3.09,2.95,2.75,3.1,2.7
La Liga,2324,Ath Madrid,Ath Bilbao,3,1,2024-04-27,1.97,3.57,4.05,1.95,3.5,4.0
La Liga,2324,Cadiz,Mallorca,1,1,2024-04-28,2.69,2.85,3.23,2.5,2.9,3.2
La Liga,2324,Granada,Osasuna,3,0,2024-04-28,2.64,3.15,2.97,2.55,3.1,3.0
La Liga,2324,Villarreal,Vallecano,3,0,2024-04-28,1.74,3.93,4.84,1.65,4.0,5.0
La Liga,2324,Betis,Sevilla,1,1,2024-04-28,2.08,3.42,3.84,2.05,3.4,3.6
La Liga,2324,Barcelona,Valencia,4,2,2024-04-29,1.36,5.49,8.18,1.36,5.0,7.5
La Liga,2324,Getafe,Ath Bilbao,0,2,2024-05-03,4.08,3.3,2.08,4.0,3.2,2.05
La Liga,2324,Sociedad,Las Palmas,2,0,2024-05-04,1.36,5.08,9.57,1.33,5.0,10.0
La Liga,2324,Real Madrid,Cadiz,3,0,2024-05-04,1.35,5.53,8.54,1.33,5.25,8.5
La Liga,2324,Girona,Barcelona,4,2,2024-05-04,2.75,3.87,2.43,2.7,3.75,2.4
La Liga,2324,Mallorca,Ath Madrid,0,1,2024-05-04,3.82,3.16,2.19,3.75,3.2,2.15
La Liga,2324,Osasuna,Betis,0,2,2024-05-05,3.22,3.29,2.39,3.2,3.25,2.38
La Liga,2324,Celta,Villarreal,3,2,2024-05-05,2.44,3.69,2.84,2.3,3.6,2.88
La Liga,2324,Valencia,Alaves,0,1,2024-05-05,2.15,2.93,4.37,2.1,3.0,4.0
La Liga,2324,Sevilla,Granada,3,0,2024-05-05,1.67,4.08,5.18,1.65,4.0,5.25
La Liga,2324,Vallecano,Almeria,0,1,2024-05-05,1.6,4.2,5.76,1.57,4.0,5.75
La Liga,2324,Alaves,Girona,2,2,2024-05-10,3.57,3.63,2.12,3.5,3.6,2.05
La Liga,2324,Mallorca,Las Palmas,1,0,2024-05-11,1.62,3.32,7.34,1.65,3.5,6.5
La Liga,2324,Villarreal,Sevilla,3,2,2024-05-11,1.84,3.94,3.91,1.83,4.0,3.8
La Liga,2324,Granada,Real Madrid,0,4,2024-05-11,5.32,4.58,1.54,5.5,4.6,1.53
La Liga,2324,Ath Bilbao,Osasuna,2,2,2024-05-11,1.45,4.29,7.49,1.44,4.33,7.5
La Liga,2324,Cadiz,Getafe,1,0,2024-05-12,2.1,3.28,3.71,2.1,3.2,3.8
La Liga,2324,Ath Madrid,Celta,1,0,2024-05-12,1.43,4.22,8.29,1.42,4.75,7.0
La Liga,2324,Valencia,Vallecano,0,0,2024-05-12,2.27,3.0,3.63,2.25,3.1,3.5
La Liga,2324,Betis,Almeria,3,2,2024-05-12,1.35,5.27,8.02,1.33,5.5,8.5
La Liga,2324,Barcelona,Sociedad,2,0,2024-05-13,1.79,3.74,4.39,1.8,3.6,4.5
La Liga,2324,Osasuna,Mallorca,1,1,2024-05-14,2.88,2.92,2.96,2.8,2.9,2.88
La Liga,2324,Real Madrid,Alaves,5,0,2024-05-14,1.21,7.35,14.08,1.22,7.5,11.0
La Liga,2324,Girona,Villarreal,0,1,2024-05-14,1.72,4.58,4.36,1.7,4.5,4.2
La Liga,2324,Sevilla,Cadiz,0,1,2024-05-15,1.92,3.69,4.13,1.9,3.6,4.0
La Liga,2324,Vallecano,Granada,2,1,2024-05-15,1.68,3.79,5.66,1.65,3.8,5.5
La Liga,2324,Celta,Ath Bilbao,2,1,2024-05-15,2.6,3.35,2.73,2.63,3.3,2.7
La Liga,2324,Getafe,Ath Madrid,0,3,2024-05-15,4.78,3.53,1.78,4.75,3.4,1.83
La Liga,2324,Las Palmas,Betis,2,2,2024-05-16,4.14,3.67,1.92,4.0,3.5,1.91
La Liga,2324,Almeria,Barcelona,0,2,2024-05-16,6.79,5.43,1.41,6.5,5.0,1.44
La Liga,2324,Sociedad,Valencia,1,0,2024-05-16,1.66,3.75,6.0,1.6,3.9,5.75
La Liga,2324,Alaves,Getafe,1,0,2024-05-18,2.07,3.18,4.21,2.0,3.2,4.1
La Liga,2324,Ath Bilbao,Sevilla,2,0,2024-05-19,1.7,3.79,4.92,1.7,3.9,4.75
La Liga,2324,Ath Madrid,Osasuna,1,4,2024-05-19,1.39,4.87,7.58,1.4,4.5,8.0
La Liga,2324,Barcelona,Vallecano,3,0,2024-05-19,1.26,5.94,9.7,1.25,6.0,12.0
La Liga,2324,Betis,Sociedad,0,2,2024-05-19,2.66,3.06,2.89,2.55,3.2,2.88
La Liga,2324,Cadiz,Las Palmas,0,0,2024-05-19,1.85,3.43,4.55,1.8,3.5,4.75
La Liga,2324,Granada,Celta,1,2,2024-05-19,3.81,3.53,1.98,3.7,3.6,2.0
La Liga,2324,Mallorca,Almeria,2,2,2024-05-19,1.48,4.23,6.88,1.5,4.1,7.0
La Liga,2324,Valencia,Girona,1,3,2024-05-19,3.05,3.58,2.25,3.0,3.5,2.3
La Liga,2324,Villarreal,Real Madrid,4,4,2024-05-19,3.2,3.85,2.09,3.2,3.75,2.05
La Liga,2324,Girona,Granada,7,0,2024-05-24,1.22,7.22,10.68,1.22,6.5,12.0
La Liga,2324,Osasuna,Villarreal,1,1,2024-05-25,2.9,3.78,2.33,2.9,3.6,2.3
La Liga,2324,Sociedad,Ath Madrid,0,2,2024-05-25,2.42,3.49,2.96,2.4,3.3,3.0
La Liga,2324,Almeria,Cadiz,6,1,2024-05-25,2.08,3.63,3.52,2.05,3.6,3.5
La Liga,2324,Vallecano,Ath Bilbao,0,1,2024-05-25,2.87,3.54,2.45,2.88,3.5,2.38
La Liga,2324,Real Madrid,Betis,0,0,2024-05-25,1.35,5.67,7.79,1.33,6.0,7.5
La Liga,2324,Getafe,Mallorca,1,2,2024-05-26,2.35,3.21,3.31,2.3,3.25,3.2
La Liga,2324,Celta,Valencia,2,2,2024-05-26,1.96,3.57,3.99,1.95,3.5,3.8
La Liga,2324,Las Palmas,Alaves,1,1,2024-05-26,2.53,3.34,2.91,2.4,3.3,3.0
La Liga,2324,Sevilla,Barcelona,1,2,2024-05-26,3.98,4.11,1.83,4.0,4.0,1.8
La Liga,2223,Osasuna,Sevilla,2,1,2022-08-12,3.38,3.1,2.48,3.2,3.1,2.4
La Liga,2223,Celta,Espanol,2,2,2022-08-13,1.81,3.75,4.87,1.8,3.75,4.75
La Liga,2223,Valladolid,Villarreal,0,3,2022-08-13,4.05,3.78,1.95,3.9,3.6,1.9
La Liga,2223,Barcelona,Vallecano,0,0,2022-08-13,1.22,6.83,15.0,1.22,7.0,12.0
La Liga,2223,Cadiz,Sociedad,0,1,2022-08-14,3.62,3.29,2.26,3.6,3.2,2.2
La Liga,2223,Valencia,Girona,1,0,2022-08-14,1.94,3.42,4.65,1.85,3.4,4.5
La Liga,2223,Almeria,Real Madrid,1,2,2022-08-14,7.38,5.0,1.45,7.5,5.0,1.4
La Liga,2223,Ath Bilbao,Mallorca,0,0,2022-08-15,1.61,3.94,6.73,1.6,3.75,6.5
La Liga,2223,Getafe,Ath Madrid,0,3,2022-08-15,4.99,3.14,1.98,5.0,3.1,1.9
La Liga,2223,Betis,Elche,3,0,2022-08-15,1.46,4.74,7.71,1.44,4.5,7.0
La Liga,2223,Espanol,Vallecano,0,2,2022-08-19,2.56,3.04,3.3,2.45,3.1,3.1
La Liga,2223,Sevilla,Valladolid,1,1,2022-08-19,1.56,4.21,6.92,1.5,4.2,6.5
La Liga,2223,Osasuna,Cadiz,2,0,2022-08-20,1.97,3.27,4.76,1.9,3.25,4.5
La Liga,2223,Mallorca,Betis,1,2,2022-08-20,3.18,3.35,2.44,3.1,3.2,2.4
La Liga,2223,Celta,Real Madrid,1,4,2022-08-20,4.79,4.34,1.71,4.5,4.2,1.66
La Liga,2223,Ath Bilbao,Valencia,1,0,2022-08-21,1.81,3.59,5.2,1.8,3.75,4.5
La Liga,2223,Ath Madrid,Villarreal,0,2,2022-08-21,1.96,3.55,4.3,1.85,3.5,4.33
La Liga,2223,Sociedad,Barcelona,1,4,2022-08-21,3.46,3.7,2.16,3.3,3.6,2.1
La Liga,2223,Elche,Almeria,1,1,2022-08-22,2.6,3.2,3.08,2.5,3.2,3.0
La Liga,2223,Girona,Getafe,3,1,2022-08-22,2.85,2.83,3.15,2.8,2.9,2.9
La Liga,2223,Girona,Celta,0,1,2022-08-26,2.81,3.15,2.87,2.8,3.1,2.75
La Liga,2223,Betis,Osasuna,1,0,2022-08-26,1.82,3.77,4.78,1.8,3.6,4.75
La Liga,2223,Elche,Sociedad,0,1,2022-08-27,3.82,3.21,2.23,3.6,3.2,2.15
La Liga,2223,Vallecano,Mallorca,0,2,2022-08-27,2.08,3.23,4.3,2.05,3.25,4.0
La Liga,2223,Almeria,Sevilla,2,1,2022-08-27,3.72,3.29,2.23,3.6,3.25,2.15
