liga,temporada,time_casa,time_fora,gols_casa,gols_fora,data_jogo,odd_pinn_casa,odd_pinn_empate,odd_pinn_fora,odd_b365_casa,odd_b365_empate,odd_b365_fora
Serie A,2324,Inter,Sassuolo,1,2,2023-09-27,1.32,5.99,9.3,1.33,5.5,8.0
Serie A,2324,Lazio,Torino,2,0,2023-09-27,2.17,3.37,3.7,2.15,3.25,3.5
Serie A,2324,Napoli,Udinese,4,1,2023-09-27,1.39,5.16,8.46,1.36,5.0,8.5
Serie A,2324,Frosinone,Fiorentina,1,1,2023-09-28,3.78,3.67,2.03,3.75,3.6,1.95
Serie A,2324,Monza,Bologna,0,0,2023-09-28,2.49,3.35,3.06,2.38,3.3,3.0
Serie A,2324,Genoa,Roma,4,1,2023-09-28,3.85,3.31,2.14,3.8,3.25,2.05
Serie A,2324,Lecce,Napoli,0,4,2023-09-30,4.84,3.9,1.76,4.75,3.8,1.75
Serie A,2324,Milan,Lazio,2,0,2023-09-30,1.78,3.72,5.04,1.73,3.6,5.0
Serie A,2324,Salernitana,Inter,0,4,2023-09-30,8.16,4.81,1.43,8.0,4.75,1.4
Serie A,2324,Bologna,Empoli,3,0,2023-10-01,1.66,3.97,5.17,1.62,4.0,5.5
Serie A,2324,Udinese,Genoa,2,2,2023-10-01,2.38,3.07,3.35,2.38,3.1,3.2
Serie A,2324,Atalanta,Juventus,0,0,2023-10-01,2.53,3.48,2.77,2.5,3.4,2.8
Serie A,2324,Roma,Frosinone,2,0,2023-10-01,1.45,4.36,7.55,1.44,4.2,8.0
Serie A,2324,Sassuolo,Monza,0,1,2023-10-02,2.16,3.87,3.04,2.25,3.75,2.88
Serie A,2324,Torino,Verona,0,0,2023-10-02,1.83,3.37,4.73,1.85,3.5,4.33
Serie A,2324,Fiorentina,Cagliari,3,0,2023-10-02,1.48,4.17,6.98,1.5,4.2,7.0
Serie A,2324,Empoli,Udinese,0,0,2023-10-06,3.24,3.31,2.43,3.1,3.25,2.38
Serie A,2324,Lecce,Sassuolo,1,1,2023-10-06,2.6,3.56,2.8,2.55,3.4,2.7
Serie A,2324,Inter,Bologna,2,2,2023-10-07,1.4,5.17,8.08,1.36,5.5,7.5
Serie A,2324,Juventus,Torino,2,0,2023-10-07,1.94,3.39,4.58,1.91,3.3,4.33
Serie A,2324,Genoa,Milan,0,1,2023-10-07,4.24,3.57,1.95,4.2,3.5,1.91
Serie A,2324,Monza,Salernitana,3,0,2023-10-08,1.68,3.97,5.48,1.7,3.8,5.0
Serie A,2324,Frosinone,Verona,2,1,2023-10-08,2.45,3.22,3.23,2.35,3.3,3.1
Serie A,2324,Lazio,Atalanta,3,2,2023-10-08,2.93,3.26,2.63,2.7,3.3,2.63
Serie A,2324,Cagliari,Roma,1,4,2023-10-08,4.96,3.46,1.85,4.75,3.3,1.83
Serie A,2324,Napoli,Fiorentina,1,3,2023-10-08,1.62,4.26,5.6,1.6,4.2,5.5
Serie A,2324,Verona,Napoli,1,3,2023-10-21,5.71,3.96,1.66,5.5,3.75,1.65
Serie A,2324,Torino,Inter,0,3,2023-10-21,5.39,3.72,1.74,5.5,3.6,1.7
Serie A,2324,Sassuolo,Lazio,0,2,2023-10-21,2.71,3.72,2.57,2.7,3.5,2.5
Serie A,2324,Roma,Monza,1,0,2023-10-22,1.74,3.87,5.08,1.7,3.6,5.25
Serie A,2324,Bologna,Frosinone,2,1,2023-10-22,1.76,3.86,4.95,1.73,3.75,5.0
Serie A,2324,Salernitana,Cagliari,2,2,2023-10-22,2.35,3.18,3.46,2.2,3.2,3.5
Serie A,2324,Atalanta,Genoa,2,0,2023-10-22,1.56,4.19,6.61,1.55,3.8,6.5
Serie A,2324,Milan,Juventus,0,1,2023-10-22,2.32,3.29,3.42,2.25,3.4,3.2
Serie A,2324,Udinese,Lecce,1,1,2023-10-23,2.21,3.19,3.81,2.2,3.3,3.4
Serie A,2324,Fiorentina,Empoli,0,2,2023-10-23,1.43,4.89,7.67,1.44,4.33,8.0
Serie A,2324,Genoa,Salernitana,1,0,2023-10-27,1.76,3.72,5.17,1.73,3.6,5.25
Serie A,2324,Sassuolo,Bologna,1,1,2023-10-28,2.76,3.41,2.69,2.6,3.4,2.63
Serie A,2324,Lecce,Torino,0,1,2023-10-28,2.8,3.03,2.94,2.75,3.0,2.8
Serie A,2324,Juventus,Verona,1,0,2023-10-28,1.36,5.17,9.54,1.36,5.0,8.0
Serie A,2324,Cagliari,Frosinone,4,3,2023-10-29,2.37,3.42,3.2,2.3,3.3,3.2
Serie A,2324,Monza,Udinese,1,1,2023-10-29,2.14,3.54,3.58,2.0,3.6,3.6
Serie A,2324,Inter,Roma,1,0,2023-10-29,1.65,4.0,5.78,1.62,4.0,5.5
Serie A,2324,Napoli,Milan,2,2,2023-10-29,2.3,3.37,3.38,2.2,3.4,3.3
Serie A,2324,Empoli,Atalanta,0,3,2023-10-30,5.03,4.08,1.7,5.25,3.75,1.67
Serie A,2324,Lazio,Fiorentina,1,0,2023-10-30,2.31,3.48,3.24,2.25,3.25,3.25
Serie A,2324,Bologna,Lazio,1,0,2023-11-03,2.76,3.17,2.86,2.63,3.2,2.75
Serie A,2324,Salernitana,Napoli,0,2,2023-11-04,7.02,4.99,1.44,7.0,4.75,1.44
Serie A,2324,Atalanta,Inter,1,2,2023-11-04,3.46,3.47,2.19,3.3,3.5,2.15
Serie A,2324,Milan,Udinese,0,1,2023-11-04,1.46,4.66,7.3,1.45,4.5,7.0
Serie A,2324,Verona,Monza,1,3,2023-11-05,3.22,3.29,2.39,3.2,3.25,2.3
Serie A,2324,Cagliari,Genoa,2,1,2023-11-05,2.8,3.18,2.77,2.7,3.2,2.7
Serie A,2324,Roma,Lecce,2,1,2023-11-05,1.57,3.99,6.63,1.57,3.8,6.5
Serie A,2324,Fiorentina,Juventus,0,1,2023-11-05,2.92,3.3,2.58,2.9,3.2,2.55
Serie A,2324,Frosinone,Empoli,2,1,2023-11-06,2.13,3.58,3.52,2.0,3.6,3.6
Serie A,2324,Torino,Sassuolo,2,1,2023-11-06,2.19,3.39,3.54,2.15,3.4,3.4
Serie A,2324,Sassuolo,Salernitana,2,2,2023-11-10,1.7,4.17,4.92,1.65,4.2,4.75
Serie A,2324,Genoa,Verona,1,0,2023-11-10,1.93,3.32,4.74,1.91,3.3,4.33
Serie A,2324,Lecce,Milan,2,2,2023-11-11,5.21,3.74,1.74,5.0,3.6,1.75
Serie A,2324,Juventus,Cagliari,2,1,2023-11-11,1.38,5.01,8.82,1.36,5.0,8.0
Serie A,2324,Monza,Torino,1,1,2023-11-11,2.51,3.17,3.13,2.5,3.1,3.0
Serie A,2324,Napoli,Empoli,0,1,2023-11-12,1.22,7.07,11.78,1.22,7.0,11.0
Serie A,2324,Fiorentina,Bologna,2,1,2023-11-12,2.09,3.51,3.69,2.0,3.4,3.8
Serie A,2324,Udinese,Atalanta,1,1,2023-11-12,3.8,3.53,2.05,3.75,3.5,2.0
Serie A,2324,Lazio,Roma,0,0,2023-11-12,3.0,3.16,2.61,3.0,3.0,2.63
Serie A,2324,Inter,Frosinone,2,0,2023-11-12,1.19,7.86,13.84,1.18,8.0,13.0
Serie A,2324,Salernitana,Lazio,2,1,2023-11-25,4.82,3.69,1.79,4.75,3.75,1.75
Serie A,2324,Atalanta,Napoli,1,2,2023-11-25,2.72,3.42,2.68,2.7,3.4,2.63
Serie A,2324,Milan,Fiorentina,1,0,2023-11-25,2.15,3.46,3.59,2.1,3.3,3.5
Serie A,2324,Cagliari,Monza,1,1,2023-11-26,2.9,3.25,2.63,2.88,3.25,2.5
Serie A,2324,Empoli,Sassuolo,3,4,2023-11-26,2.8,3.6,2.51,2.75,3.6,2.4
Serie A,2324,Frosinone,Genoa,2,1,2023-11-26,2.52,3.2,3.09,2.5,3.25,2.88
Serie A,2324,Roma,Udinese,3,1,2023-11-26,1.63,3.89,5.99,1.62,3.8,5.75
Serie A,2324,Juventus,Inter,1,1,2023-11-26,3.5,3.21,2.29,3.3,3.25,2.25
Serie A,2324,Verona,Lecce,2,2,2023-11-27,2.76,3.0,2.97,2.75,3.0,2.88
Serie A,2324,Bologna,Torino,2,0,2023-11-27,2.39,3.16,3.34,2.3,3.25,3.2
Serie A,2324,Monza,Juventus,1,2,2023-12-01,4.12,3.42,2.03,4.2,3.3,1.95
Serie A,2324,Genoa,Empoli,1,1,2023-12-02,1.98,3.37,4.28,1.91,3.6,3.8
Serie A,2324,Lazio,Cagliari,1,0,2023-12-02,1.65,4.02,5.56,1.62,4.0,5.25
Serie A,2324,Milan,Frosinone,3,1,2023-12-02,1.45,4.85,6.94,1.44,4.5,7.5
Serie A,2324,Lecce,Bologna,1,1,2023-12-03,3.16,3.09,2.55,3.0,3.2,2.45
Serie A,2324,Fiorentina,Salernitana,3,0,2023-12-03,1.45,4.79,7.14,1.45,4.75,7.0
Serie A,2324,Udinese,Verona,3,3,2023-12-03,1.72,3.69,5.38,1.7,3.6,5.25
Serie A,2324,Sassuolo,Roma,1,2,2023-12-03,3.91,3.75,1.95,3.8,3.75,1.91
Serie A,2324,Napoli,Inter,0,3,2023-12-03,2.95,3.51,2.44,2.8,3.5,2.4
Serie A,2324,Torino,Atalanta,3,0,2023-12-04,3.14,3.18,2.5,2.9,3.2,2.45
Serie A,2324,Juventus,Napoli,1,0,2023-12-08,2.31,3.32,3.4,2.25,3.25,3.25
Serie A,2324,Verona,Lazio,1,1,2023-12-09,4.04,3.45,2.01,4.2,3.4,1.95
Serie A,2324,Atalanta,Milan,3,2,2023-12-09,2.61,3.29,2.89,2.5,3.2,3.0
Serie A,2324,Inter,Udinese,4,0,2023-12-09,1.27,6.14,10.46,1.29,6.5,9.0
Serie A,2324,Frosinone,Torino,0,0,2023-12-10,3.53,3.29,2.24,3.4,3.2,2.25
Serie A,2324,Monza,Genoa,1,0,2023-12-10,2.21,3.2,3.72,2.15,3.1,3.75
Serie A,2324,Salernitana,Bologna,1,2,2023-12-10,3.87,3.29,2.12,3.75,3.3,2.05
Serie A,2324,Roma,Fiorentina,1,1,2023-12-10,2.16,3.33,3.71,2.1,3.3,3.5
Serie A,2324,Empoli,Lecce,1,1,2023-12-11,2.57,3.26,2.97,2.55,3.2,3.0
Serie A,2324,Cagliari,Sassuolo,2,1,2023-12-11,2.35,3.56,3.06,2.3,3.5,3.0
Serie A,2324,Genoa,Juventus,1,1,2023-12-15,4.97,3.23,1.93,4.75,3.2,1.91
Serie A,2324,Lecce,Frosinone,2,1,2023-12-16,2.18,3.39,3.56,2.15,3.3,3.5
Serie A,2324,Napoli,Cagliari,2,1,2023-12-16,1.33,5.63,9.17,1.33,5.0,9.5
Serie A,2324,Torino,Empoli,1,0,2023-12-16,1.61,3.96,6.07,1.6,3.8,6.0
Serie A,2324,Milan,Monza,3,0,2023-12-17,1.63,4.18,5.41,1.62,4.33,5.0
Serie A,2324,Fiorentina,Verona,1,0,2023-12-17,1.43,4.83,7.67,1.4,5.0,7.0
Serie A,2324,Udinese,Sassuolo,2,2,2023-12-17,2.27,3.6,3.17,2.25,3.5,3.1
Serie A,2324,Bologna,Roma,2,0,2023-12-17,2.46,3.05,3.35,2.38,3.0,3.25
Serie A,2324,Lazio,Inter,0,2,2023-12-17,4.91,3.73,1.78,4.75,3.8,1.73
Serie A,2324,Atalanta,Salernitana,4,1,2023-12-18,1.3,5.82,9.99,1.3,5.5,10.0
Serie A,2324,Empoli,Lazio,0,2,2023-12-22,4.27,3.46,1.98,4.2,3.4,1.91
Serie A,2324,Sassuolo,Genoa,1,2,2023-12-22,2.3,3.44,3.3,2.25,3.3,3.25
Serie A,2324,Monza,Fiorentina,0,1,2023-12-22,2.96,3.26,2.61,2.88,3.2,2.55
Serie A,2324,Salernitana,Milan,2,2,2023-12-22,7.4,4.98,1.44,8.0,4.5,1.44
Serie A,2324,Frosinone,Juventus,1,2,2023-12-23,5.87,3.76,1.67,6.0,3.75,1.62
Serie A,2324,Bologna,Atalanta,1,0,2023-12-23,2.78,3.1,2.85,2.7,3.2,2.75
Serie A,2324,Torino,Udinese,1,1,2023-12-23,1.78,3.57,5.16,1.75,3.5,5.0
Serie A,2324,Inter,Lecce,2,0,2023-12-23,1.23,6.54,12.85,1.22,7.0,11.0
Serie A,2324,Verona,Cagliari,2,0,2023-12-23,2.4,3.29,3.2,2.38,3.25,3.1
Serie A,2324,Roma,Napoli,2,0,2023-12-23,3.05,3.17,2.57,3.0,3.1,2.5
Serie A,2324,Fiorentina,Torino,1,0,2023-12-29,2.19,3.22,3.74,2.1,3.2,3.6
Serie A,2324,Napoli,Monza,0,0,2023-12-29,1.62,4.18,5.52,1.62,4.0,5.5
Serie A,2324,Genoa,Inter,1,1,2023-12-29,5.92,3.67,1.68,5.5,3.8,1.65
Serie A,2324,Lazio,Frosinone,3,1,2023-12-29,1.67,3.93,5.5,1.67,3.8,5.25
Serie A,2324,Atalanta,Lecce,1,0,2023-12-30,1.44,4.61,7.93,1.4,4.6,8.0
Serie A,2324,Cagliari,Empoli,0,0,2023-12-30,2.09,3.49,3.7,2.05,3.4,3.6
Serie A,2324,Udinese,Bologna,3,0,2023-12-30,3.64,3.12,2.28,3.5,3.1,2.25
Serie A,2324,Milan,Sassuolo,1,0,2023-12-30,1.45,4.99,6.64,1.45,4.75,6.5
Serie A,2324,Verona,Salernitana,0,1,2023-12-30,1.96,3.47,4.22,1.91,3.4,4.2
Serie A,2324,Juventus,Roma,1,0,2023-12-30,2.12,3.1,4.18,2.05,3.0,4.2
Serie A,2324,Bologna,Genoa,1,1,2024-01-05,2.09,3.09,4.29,2.05,3.0,4.33
Serie A,2324,Inter,Verona,2,1,2024-01-06,1.17,7.94,16.21,1.17,8.0,13.0
Serie A,2324,Frosinone,Monza,2,3,2024-01-06,2.71,3.36,2.73,2.63,3.3,2.7
Serie A,2324,Lecce,Cagliari,1,1,2024-01-06,2.24,3.31,3.51,2.2,3.25,3.4
Serie A,2324,Sassuolo,Fiorentina,1,0,2024-01-06,3.37,3.49,2.22,3.25,3.5,2.15
Serie A,2324,Empoli,Milan,0,3,2024-01-07,5.3,4.13,1.65,5.25,3.8,1.67
Serie A,2324,Torino,Napoli,3,0,2024-01-07,2.98,3.19,2.61,2.9,3.2,2.5
Serie A,2324,Udinese,Lazio,1,2,2024-01-07,3.62,3.25,2.22,3.5,3.2,2.2
Serie A,2324,Salernitana,Juventus,1,2,2024-01-07,8.77,4.78,1.4,7.5,4.5,1.4
Serie A,2324,Roma,Atalanta,1,1,2024-01-07,2.42,3.18,3.27,2.4,3.2,3.1
Serie A,2324,Genoa,Torino,0,0,2024-01-13,3.06,2.95,2.72,2.9,3.0,2.63
Serie A,2324,Napoli,Salernitana,2,1,2024-01-13,1.32,5.65,9.39,1.33,5.0,8.5
Serie A,2324,Verona,Empoli,2,1,2024-01-13,2.26,3.2,3.58,2.15,3.25,3.5
Serie A,2324,Monza,Inter,1,5,2024-01-13,6.57,4.57,1.5,7.0,4.0,1.5
Serie A,2324,Lazio,Lecce,1,0,2024-01-14,1.68,3.8,5.67,1.65,3.6,5.75
Serie A,2324,Cagliari,Bologna,2,1,2024-01-14,3.12,3.11,2.55,3.0,3.1,2.5
Serie A,2324,Fiorentina,Udinese,2,2,2024-01-14,1.67,3.89,5.57,1.67,3.75,5.5
Serie A,2324,Milan,Roma,3,1,2024-01-14,2.19,3.21,3.76,2.2,3.2,3.5
Serie A,2324,Atalanta,Frosinone,5,0,2024-01-15,1.45,4.86,7.03,1.44,4.5,7.5
Serie A,2324,Juventus,Sassuolo,3,0,2024-01-16,1.39,4.96,8.54,1.4,4.2,8.5
Serie A,2324,Roma,Verona,2,1,2024-01-20,1.46,4.34,8.03,1.44,4.2,8.5
Serie A,2324,Udinese,Milan,2,3,2024-01-20,4.19,3.71,1.9,4.0,3.8,1.85
Serie A,2324,Frosinone,Cagliari,3,1,2024-01-21,2.38,3.5,3.05,2.4,3.4,2.9
Serie A,2324,Empoli,Monza,3,0,2024-01-21,2.87,3.39,2.57,2.8,3.3,2.55
Serie A,2324,Salernitana,Genoa,1,2,2024-01-21,3.73,3.24,2.19,3.6,3.2,2.15
Serie A,2324,Lecce,Juventus,0,3,2024-01-21,6.23,3.69,1.65,6.0,3.5,1.65
Serie A,2324,Cagliari,Torino,1,2,2024-01-26,3.62,3.2,2.25,3.5,3.2,2.2
Serie A,2324,Atalanta,Udinese,2,0,2024-01-27,1.51,4.52,6.55,1.5,4.5,6.0
Serie A,2324,Juventus,Empoli,1,1,2024-01-27,1.29,5.55,11.88,1.29,5.5,10.0
Serie A,2324,Milan,Bologna,2,2,2024-01-27,1.7,3.93,5.11,1.67,3.75,5.25
Serie A,2324,Genoa,Lecce,2,1,2024-01-28,2.1,3.13,4.2,2.1,3.1,4.0
Serie A,2324,Monza,Sassuolo,1,0,2024-01-28,2.36,3.49,3.09,2.25,3.4,3.2
Serie A,2324,Verona,Frosinone,1,1,2024-01-28,2.44,3.44,3.01,2.45,3.3,2.9
Serie A,2324,Lazio,Napoli,0,0,2024-01-28,2.3,3.18,3.52,2.25,3.3,3.3
Serie A,2324,Fiorentina,Inter,0,1,2024-01-28,4.13,3.69,1.92,4.2,3.6,1.85
Serie A,2324,Salernitana,Roma,1,2,2024-01-29,5.79,3.91,1.64,5.25,3.8,1.67
Serie A,2324,Lecce,Fiorentina,3,2,2024-02-02,3.81,3.31,2.16,3.75,3.2,2.1
Serie A,2324,Empoli,Genoa,0,0,2024-02-03,3.04,3.05,2.65,3.0,3.0,2.6
Serie A,2324,Udinese,Monza,0,0,2024-02-03,2.3,3.29,3.4,2.25,3.3,3.3
Serie A,2324,Frosinone,Milan,2,3,2024-02-03,4.96,4.32,1.65,5.0,4.2,1.62
Serie A,2324,Bologna,Sassuolo,4,2,2024-02-03,1.74,3.79,5.04,1.7,3.75,5.0
Serie A,2324,Torino,Salernitana,0,0,2024-02-04,1.52,4.22,7.02,1.5,4.0,7.5
Serie A,2324,Napoli,Verona,2,1,2024-02-04,1.4,4.82,8.48,1.4,4.5,8.5
Serie A,2324,Atalanta,Lazio,3,1,2024-02-04,2.12,3.32,3.83,2.05,3.4,3.75
Serie A,2324,Inter,Juventus,1,0,2024-02-04,1.83,3.59,4.77,1.8,3.5,4.75
Serie A,2324,Roma,Cagliari,4,0,2024-02-05,1.48,4.54,7.13,1.44,4.33,7.5
Serie A,2324,Salernitana,Empoli,1,3,2024-02-09,2.44,3.18,3.3,2.38,3.2,3.2
Serie A,2324,Cagliari,Lazio,1,3,2024-02-10,3.65,3.26,2.21,3.5,3.3,2.15
Serie A,2324,Roma,Inter,2,4,2024-02-10,4.49,3.52,1.89,4.2,3.5,1.91
Serie A,2324,Sassuolo,Torino,1,1,2024-02-10,3.4,3.36,2.26,3.4,3.3,2.2
Serie A,2324,Fiorentina,Frosinone,5,1,2024-02-11,1.54,4.46,6.13,1.5,4.33,6.5
Serie A,2324,Bologna,Lecce,4,0,2024-02-11,1.71,3.66,5.62,1.73,3.6,5.25
Serie A,2324,Monza,Verona,0,0,2024-02-11,2.14,3.24,3.88,2.05,3.4,3.75
Serie A,2324,Genoa,Atalanta,1,4,2024-02-11,3.93,3.29,2.1,3.75,3.3,2.05
Serie A,2324,Milan,Napoli,1,0,2024-02-11,1.95,3.74,3.94,1.95,3.6,3.8
Serie A,2324,Juventus,Udinese,0,1,2024-02-12,1.43,4.54,8.56,1.44,4.5,8.0
Serie A,2324,Bologna,Fiorentina,2,0,2024-02-14,2.41,3.2,3.28,2.3,3.2,3.2
Serie A,2324,Torino,Lecce,2,0,2024-02-16,1.83,3.47,5.08,1.8,3.4,4.75
Serie A,2324,Inter,Salernitana,4,0,2024-02-16,1.15,9.0,17.0,1.14,8.5,15.0
Serie A,2324,Napoli,Genoa,1,1,2024-02-17,1.64,3.84,6.02,1.6,3.75,6.0
Serie A,2324,Verona,Juventus,2,2,2024-02-17,5.84,3.64,1.69,5.75,3.5,1.67
Serie A,2324,Atalanta,Sassuolo,3,0,2024-02-17,1.36,5.58,8.03,1.36,5.5,8.0
Serie A,2324,Lazio,Bologna,1,2,2024-02-18,2.39,3.12,3.4,2.3,3.1,3.4
Serie A,2324,Empoli,Fiorentina,1,1,2024-02-18,3.65,3.38,2.16,3.75,3.3,2.05
Serie A,2324,Udinese,Cagliari,1,1,2024-02-18,1.85,3.65,4.48,1.91,3.6,4.0
Serie A,2324,Frosinone,Roma,0,3,2024-02-18,3.88,3.83,1.93,3.8,3.75,1.91
Serie A,2324,Monza,Milan,4,2,2024-02-18,4.63,3.78,1.8,4.75,3.5,1.8
Serie A,2324,Torino,Lazio,0,2,2024-02-22,2.51,2.97,3.36,2.4,2.9,3.25
Serie A,2324,Bologna,Verona,2,0,2024-02-23,1.59,3.9,6.83,1.55,3.8,7.0
Serie A,2324,Sassuolo,Empoli,2,3,2024-02-24,2.28,3.35,3.37,2.2,3.4,3.3
Serie A,2324,Salernitana,Monza,0,2,2024-02-24,2.99,3.27,2.55,3.0,3.1,2.5
Serie A,2324,Genoa,Udinese,2,0,2024-02-24,2.38,2.92,3.69,2.25,3.0,3.6
Serie A,2324,Juventus,Frosinone,3,2,2024-02-25,1.32,5.62,9.58,1.3,5.5,10.0
Serie A,2324,Cagliari,Napoli,1,1,2024-02-25,4.31,3.73,1.87,4.2,3.75,1.83
Serie A,2324,Lecce,Inter,0,4,2024-02-25,7.69,4.77,1.43,7.0,4.5,1.44
Serie A,2324,Milan,Atalanta,1,1,2024-02-25,2.41,3.51,3.01,2.38,3.4,3.0
Serie A,2324,Roma,Torino,3,2,2024-02-26,1.98,3.29,4.43,1.91,3.25,4.5
Serie A,2324,Fiorentina,Lazio,2,1,2024-02-26,2.32,3.19,3.46,2.25,3.1,3.5
Serie A,2324,Sassuolo,Napoli,1,6,2024-02-28,4.33,4.01,1.8,4.0,3.8,1.8
Serie A,2324,Inter,Atalanta,4,0,2024-02-28,1.63,4.14,5.47,1.62,4.0,5.5
Serie A,2324,Lazio,Milan,0,1,2024-03-01,3.67,3.3,2.21,3.5,3.2,2.2
Serie A,2324,Udinese,Salernitana,1,1,2024-03-02,1.68,3.83,5.56,1.65,3.8,5.75
Serie A,2324,Monza,Roma,1,4,2024-03-02,3.72,3.55,2.07,3.75,3.4,2.05
Serie A,2324,Torino,Fiorentina,0,0,2024-03-02,2.75,3.06,2.92,2.63,3.0,2.9
Serie A,2324,Verona,Sassuolo,1,0,2024-03-03,2.31,3.46,3.21,2.2,3.4,3.25
Serie A,2324,Empoli,Cagliari,0,1,2024-03-03,2.16,3.34,3.69,2.15,3.25,3.6
Serie A,2324,Frosinone,Lecce,1,1,2024-03-03,2.33,3.38,3.25,2.25,3.3,3.3
Serie A,2324,Atalanta,Bologna,1,2,2024-03-03,1.98,3.51,4.09,1.91,3.4,4.2
Serie A,2324,Napoli,Juventus,2,1,2024-03-03,2.43,3.14,3.3,2.38,3.1,3.3
Serie A,2324,Inter,Genoa,2,1,2024-03-04,1.27,5.96,11.92,1.3,5.75,9.5
Serie A,2324,Napoli,Torino,1,1,2024-03-08,1.78,3.65,5.14,1.75,3.6,5.0
Serie A,2324,Cagliari,Salernitana,4,2,2024-03-09,1.85,3.66,4.52,1.83,3.6,4.33
Serie A,2324,Sassuolo,Frosinone,1,0,2024-03-09,2.27,3.67,3.11,2.2,3.6,3.1
Serie A,2324,Bologna,Inter,0,1,2024-03-09,3.51,3.32,2.24,3.5,3.3,2.15
Serie A,2324,Genoa,Monza,2,3,2024-03-09,2.18,3.11,3.94,2.15,3.2,3.5
Serie A,2324,Lecce,Verona,0,1,2024-03-10,2.34,3.09,3.55,2.2,3.25,3.4
Serie A,2324,Milan,Empoli,1,0,2024-03-10,1.45,4.74,7.19,1.44,5.0,6.5
Serie A,2324,Juventus,Atalanta,2,2,2024-03-10,2.32,3.27,3.37,2.2,3.3,3.3
Serie A,2324,Fiorentina,Roma,2,2,2024-03-10,2.69,3.27,2.81,2.55,3.3,2.75
Serie A,2324,Lazio,Udinese,1,2,2024-03-11,1.95,3.38,4.42,1.91,3.5,4.0
Serie A,2324,Empoli,Bologna,0,1,2024-03-15,4.04,3.28,2.08,4.0,3.2,2.0
Serie A,2324,Monza,Cagliari,1,0,2024-03-16,2.09,3.46,3.75,2.05,3.5,3.6
Serie A,2324,Udinese,Torino,0,2,2024-03-16,2.94,2.96,2.82,2.8,2.9,2.8
Serie A,2324,Salernitana,Lecce,0,1,2024-03-16,3.02,3.19,2.57,2.9,3.2,2.5
Serie A,2324,Frosinone,Lazio,2,3,2024-03-16,3.41,3.61,2.16,3.5,3.4,2.15
Serie A,2324,Juventus,Genoa,0,0,2024-03-17,1.52,4.08,7.37,1.5,4.0,7.0
Serie A,2324,Verona,Milan,1,3,2024-03-17,5.2,3.81,1.72,5.25,3.75,1.7
Serie A,2324,Roma,Sassuolo,1,0,2024-03-17,1.4,5.15,7.67,1.36,4.75,8.0
Serie A,2324,Inter,Napoli,1,1,2024-03-17,1.57,4.33,5.89,1.57,4.0,6.0
Serie A,2324,Napoli,Atalanta,0,3,2024-03-30,2.13,3.61,3.48,2.1,3.6,3.4
Serie A,2324,Genoa,Frosinone,1,1,2024-03-30,1.95,3.56,4.14,1.95,3.6,3.8
Serie A,2324,Torino,Monza,1,0,2024-03-30,1.85,3.49,4.8,1.83,3.4,4.75
Serie A,2324,Lazio,Juventus,1,0,2024-03-30,3.23,3.09,2.5,3.1,3.1,2.45
Serie A,2324,Fiorentina,Milan,1,2,2024-03-30,2.89,3.34,2.58,2.88,3.3,2.5
Serie A,2324,Bologna,Salernitana,3,0,2024-04-01,1.3,5.59,11.37,1.3,5.5,10.0
Serie A,2324,Cagliari,Verona,1,1,2024-04-01,2.2,3.19,3.76,2.15,3.2,3.6
Serie A,2324,Sassuolo,Udinese,1,1,2024-04-01,2.93,3.24,2.61,2.75,3.25,2.6
Serie A,2324,Lecce,Roma,0,0,2024-04-01,4.45,3.45,1.92,4.5,3.5,1.83
Serie A,2324,Inter,Empoli,2,0,2024-04-01,1.2,7.59,13.3,1.22,7.0,12.0
Serie A,2324,Salernitana,Sassuolo,2,2,2024-04-05,3.33,3.51,2.26,3.25,3.5,2.2
Serie A,2324,Milan,Lecce,3,0,2024-04-06,1.38,5.19,8.25,1.36,4.75,8.5
Serie A,2324,Roma,Lazio,1,0,2024-04-06,2.25,3.09,3.76,2.2,3.1,3.6
Serie A,2324,Empoli,Torino,3,2,2024-04-06,3.59,3.12,2.3,3.5,3.2,2.25
Serie A,2324,Frosinone,Bologna,0,0,2024-04-07,4.32,3.59,1.9,4.2,3.5,1.91
Serie A,2324,Monza,Napoli,2,4,2024-04-07,4.32,3.75,1.86,4.0,3.8,1.85
Serie A,2324,Cagliari,Atalanta,2,1,2024-04-07,4.86,3.98,1.72,4.75,3.8,1.73
Serie A,2324,Verona,Genoa,1,2,2024-04-07,2.74,2.97,3.02,2.75,3.0,2.8
Serie A,2324,Juventus,Fiorentina,1,0,2024-04-07,1.87,3.5,4.64,1.83,3.4,4.75
Serie A,2324,Udinese,Inter,1,2,2024-04-08,7.1,4.53,1.48,6.5,4.5,1.5
Serie A,2324,Lazio,Salernitana,4,1,2024-04-12,1.35,5.28,9.85,1.33,5.0,9.5
Serie A,2324,Lecce,Empoli,1,0,2024-04-13,2.28,3.06,3.71,2.25,3.1,3.6
Serie A,2324,Torino,Juventus,0,0,2024-04-13,3.87,3.06,2.23,3.75,3.0,2.2
Serie A,2324,Bologna,Monza,0,0,2024-04-13,1.54,4.13,6.8,1.55,4.0,6.5
Serie A,2324,Napoli,Frosinone,2,2,2024-04-14,1.35,5.56,8.42,1.33,5.5,8.0
Serie A,2324,Sassuolo,Milan,3,3,2024-04-14,4.43,3.94,1.8,4.5,3.8,1.75
