liga,temporada,time_casa,time_fora,gols_casa,gols_fora,data_jogo,odd_pinn_casa,odd_pinn_empate,odd_pinn_fora,odd_b365_casa,odd_b365_empate,odd_b365_fora
Bundesliga,2324,RB Leipzig,Heidenheim,2,1,2023-12-02,1.24,7.2,10.19,1.25,7.0,9.0
Bundesliga,2324,Stuttgart,Werder Bremen,2,0,2023-12-02,1.4,5.24,7.66,1.4,5.25,6.5
Bundesliga,2324,Mainz,Freiburg,0,1,2023-12-03,2.29,3.56,3.16,2.3,3.4,3.1
Bundesliga,2324,Leverkusen,Dortmund,1,1,2023-12-03,1.68,4.46,4.59,1.62,4.5,4.75
Bundesliga,2324,Augsburg,Ein Frankfurt,2,1,2023-12-03,2.69,3.6,2.61,2.63,3.6,2.55
Bundesliga,2324,Hoffenheim,Bochum,3,1,2023-12-08,1.73,4.32,4.52,1.67,4.2,4.75
Bundesliga,2324,Ein Frankfurt,Bayern Munich,5,1,2023-12-09,8.96,6.05,1.31,9.0,5.5,1.3
Bundesliga,2324,Heidenheim,Darmstadt,3,2,2023-12-09,2.07,3.73,3.53,2.05,3.5,3.5
Bundesliga,2324,Union Berlin,M'gladbach,3,1,2023-12-09,2.18,3.68,3.29,2.1,3.5,3.4
Bundesliga,2324,Werder Bremen,Augsburg,2,0,2023-12-09,2.45,3.71,2.81,2.38,3.6,2.8
Bundesliga,2324,Wolfsburg,Freiburg,0,1,2023-12-09,2.29,3.78,3.0,2.25,3.5,3.1
Bundesliga,2324,Dortmund,RB Leipzig,2,3,2023-12-09,2.59,3.87,2.57,2.6,3.6,2.55
Bundesliga,2324,Stuttgart,Leverkusen,1,1,2023-12-10,2.84,3.82,2.38,2.9,3.6,2.3
Bundesliga,2324,FC Koln,Mainz,0,0,2023-12-10,2.48,3.44,2.95,2.3,3.5,3.0
Bundesliga,2324,M'gladbach,Werder Bremen,2,2,2023-12-15,2.01,4.02,3.54,2.0,4.0,3.3
Bundesliga,2324,Augsburg,Dortmund,1,1,2023-12-16,3.64,4.24,1.91,3.5,4.2,1.91
Bundesliga,2324,Bochum,Union Berlin,3,0,2023-12-16,2.68,3.48,2.68,2.7,3.4,2.6
Bundesliga,2324,Darmstadt,Wolfsburg,0,1,2023-12-16,3.29,3.61,2.21,3.1,3.6,2.2
Bundesliga,2324,Mainz,Heidenheim,0,1,2023-12-16,1.67,4.23,4.93,1.67,4.2,4.75
Bundesliga,2324,RB Leipzig,Hoffenheim,3,1,2023-12-16,1.45,5.3,6.22,1.45,5.0,6.0
Bundesliga,2324,Freiburg,FC Koln,2,0,2023-12-17,1.82,3.75,4.57,1.8,3.8,4.2
Bundesliga,2324,Leverkusen,Ein Frankfurt,3,0,2023-12-17,1.36,5.67,7.93,1.36,5.0,8.5
Bundesliga,2324,Bayern Munich,Stuttgart,3,0,2023-12-17,1.44,5.56,6.06,1.45,5.25,5.5
Bundesliga,2324,Werder Bremen,RB Leipzig,1,1,2023-12-19,5.13,4.76,1.6,5.0,4.5,1.57
Bundesliga,2324,Dortmund,Mainz,1,1,2023-12-19,1.57,4.84,5.33,1.55,4.75,5.25
Bundesliga,2324,Hoffenheim,Darmstadt,3,3,2023-12-19,1.45,5.14,6.78,1.44,5.0,6.5
Bundesliga,2324,Union Berlin,FC Koln,2,0,2023-12-20,1.95,3.59,4.09,1.95,3.6,3.8
Bundesliga,2324,Ein Frankfurt,M'gladbach,2,1,2023-12-20,1.88,3.98,4.0,1.83,4.0,3.8
Bundesliga,2324,Heidenheim,Freiburg,3,2,2023-12-20,2.9,3.58,2.44,2.8,3.6,2.38
Bundesliga,2324,Leverkusen,Bochum,4,0,2023-12-20,1.18,8.42,13.23,1.17,8.0,15.0
Bundesliga,2324,Stuttgart,Augsburg,3,0,2023-12-20,1.37,5.46,7.98,1.36,5.25,7.5
Bundesliga,2324,Wolfsburg,Bayern Munich,1,2,2023-12-20,7.64,5.7,1.37,6.5,5.75,1.36
Bundesliga,2324,Bayern Munich,Hoffenheim,3,0,2024-01-12,1.15,9.94,16.13,1.14,9.0,12.0
Bundesliga,2324,Augsburg,Leverkusen,0,1,2024-01-13,5.74,4.65,1.54,5.25,4.75,1.5
Bundesliga,2324,FC Koln,Heidenheim,1,1,2024-01-13,2.1,3.67,3.51,2.05,3.6,3.4
Bundesliga,2324,Freiburg,Union Berlin,0,0,2024-01-13,2.1,3.62,3.54,2.05,3.6,3.5
Bundesliga,2324,Mainz,Wolfsburg,1,1,2024-01-13,2.25,3.47,3.33,2.2,3.4,3.25
Bundesliga,2324,RB Leipzig,Ein Frankfurt,0,1,2024-01-13,1.45,4.99,6.78,1.45,4.5,7.5
Bundesliga,2324,Darmstadt,Dortmund,0,3,2024-01-13,5.5,4.91,1.53,5.25,4.5,1.53
Bundesliga,2324,Bochum,Werder Bremen,1,1,2024-01-14,2.21,3.78,3.16,2.15,3.6,3.1
Bundesliga,2324,M'gladbach,Stuttgart,3,1,2024-01-14,3.67,4.14,1.92,3.5,4.0,1.91
Bundesliga,2324,Bochum,Stuttgart,1,0,2024-01-20,3.66,3.9,1.98,3.6,3.8,1.95
Bundesliga,2324,Darmstadt,Ein Frankfurt,2,2,2024-01-20,3.91,3.71,1.96,3.8,3.75,1.91
Bundesliga,2324,FC Koln,Dortmund,0,4,2024-01-20,4.27,4.29,1.76,4.5,4.0,1.73
Bundesliga,2324,Freiburg,Hoffenheim,3,2,2024-01-20,2.07,3.83,3.44,2.0,3.8,3.4
Bundesliga,2324,Heidenheim,Wolfsburg,1,1,2024-01-20,2.78,3.5,2.58,2.7,3.5,2.55
Bundesliga,2324,RB Leipzig,Leverkusen,2,3,2024-01-20,2.44,3.78,2.79,2.4,3.8,2.7
Bundesliga,2324,Bayern Munich,Werder Bremen,0,1,2024-01-21,1.08,11.78,20.98,1.09,11.0,21.0
Bundesliga,2324,M'gladbach,Augsburg,1,2,2024-01-21,1.91,3.98,3.61,1.91,3.8,3.8
Bundesliga,2324,Bayern Munich,Union Berlin,1,0,2024-01-24,1.15,8.7,17.25,1.18,7.0,17.0
Bundesliga,2324,Ein Frankfurt,Mainz,1,0,2024-01-26,2.17,3.44,3.54,2.15,3.4,3.5
Bundesliga,2324,Augsburg,Bayern Munich,2,3,2024-01-27,8.77,5.99,1.31,8.5,5.75,1.3
Bundesliga,2324,Hoffenheim,Heidenheim,1,1,2024-01-27,1.7,4.28,4.64,1.67,4.5,4.33
Bundesliga,2324,Stuttgart,RB Leipzig,5,2,2024-01-27,2.75,3.82,2.45,2.63,3.8,2.4
Bundesliga,2324,Werder Bremen,Freiburg,3,1,2024-01-27,2.45,3.52,2.94,2.4,3.5,2.88
Bundesliga,2324,Wolfsburg,FC Koln,1,1,2024-01-27,1.83,3.83,4.41,1.83,3.75,4.2
Bundesliga,2324,Leverkusen,M'gladbach,0,0,2024-01-27,1.27,6.56,9.6,1.29,5.5,10.0
Bundesliga,2324,Union Berlin,Darmstadt,1,0,2024-01-28,1.64,3.92,5.85,1.62,3.8,5.75
Bundesliga,2324,Dortmund,Bochum,3,1,2024-01-28,1.38,5.7,7.32,1.36,5.5,7.5
Bundesliga,2324,Heidenheim,Dortmund,0,0,2024-02-02,3.99,4.34,1.82,3.75,4.5,1.8
Bundesliga,2324,Bayern Munich,M'gladbach,3,1,2024-02-03,1.15,9.2,16.53,1.14,9.5,13.0
Bundesliga,2324,Bochum,Augsburg,1,1,2024-02-03,2.21,3.65,3.25,2.15,3.4,3.4
Bundesliga,2324,Darmstadt,Leverkusen,0,2,2024-02-03,9.27,6.36,1.28,9.5,6.5,1.25
Bundesliga,2324,Freiburg,Stuttgart,1,3,2024-02-03,3.15,3.79,2.21,3.1,3.6,2.2
Bundesliga,2324,Mainz,Werder Bremen,0,1,2024-02-03,2.12,3.52,3.59,2.1,3.5,3.5
Bundesliga,2324,FC Koln,Ein Frankfurt,2,0,2024-02-03,3.31,3.47,2.26,3.25,3.4,2.2
Bundesliga,2324,Wolfsburg,Hoffenheim,2,2,2024-02-04,2.14,3.83,3.28,2.1,3.75,3.2
Bundesliga,2324,RB Leipzig,Union Berlin,2,0,2024-02-04,1.4,4.98,7.93,1.4,5.0,7.5
Bundesliga,2324,Mainz,Union Berlin,1,1,2024-02-07,2.22,3.29,3.58,2.15,3.3,3.5
Bundesliga,2324,Dortmund,Freiburg,3,0,2024-02-09,1.47,5.13,6.36,1.45,4.75,6.5
Bundesliga,2324,Augsburg,RB Leipzig,2,2,2024-02-10,4.19,4.26,1.78,4.0,4.2,1.75
Bundesliga,2324,Ein Frankfurt,Bochum,1,1,2024-02-10,1.76,3.82,4.86,1.73,3.8,4.75
Bundesliga,2324,M'gladbach,Darmstadt,0,0,2024-02-10,1.61,4.33,5.44,1.6,4.5,5.0
Bundesliga,2324,Union Berlin,Wolfsburg,1,0,2024-02-10,2.35,3.37,3.22,2.25,3.4,3.2
Bundesliga,2324,Werder Bremen,Heidenheim,1,2,2024-02-10,1.86,3.79,4.25,1.8,3.8,4.33
Bundesliga,2324,Leverkusen,Bayern Munich,3,0,2024-02-10,2.68,3.9,2.47,2.63,3.8,2.4
Bundesliga,2324,Stuttgart,Mainz,3,1,2024-02-11,1.44,4.77,7.45,1.44,4.5,7.5
Bundesliga,2324,Hoffenheim,FC Koln,1,1,2024-02-11,1.86,3.9,4.12,1.8,3.8,4.33
Bundesliga,2324,FC Koln,Werder Bremen,0,1,2024-02-16,2.57,3.38,2.92,2.4,3.4,2.88
Bundesliga,2324,Darmstadt,Stuttgart,1,2,2024-02-17,6.88,4.89,1.45,6.5,4.75,1.44
Bundesliga,2324,Heidenheim,Leverkusen,1,2,2024-02-17,8.03,5.8,1.35,8.0,5.75,1.33
Bundesliga,2324,Hoffenheim,Union Berlin,0,1,2024-02-17,2.06,3.71,3.58,2.0,3.6,3.6
Bundesliga,2324,Mainz,Augsburg,1,0,2024-02-17,2.03,3.66,3.72,2.0,3.5,3.8
Bundesliga,2324,Wolfsburg,Dortmund,1,1,2024-02-17,3.32,3.79,2.13,3.2,3.8,2.1
Bundesliga,2324,RB Leipzig,M'gladbach,2,0,2024-02-17,1.38,5.63,7.27,1.36,5.5,7.0
Bundesliga,2324,Freiburg,Ein Frankfurt,3,3,2024-02-18,2.33,3.38,3.24,2.3,3.4,3.1
Bundesliga,2324,Bochum,Bayern Munich,3,2,2024-02-18,8.13,5.93,1.34,8.0,5.75,1.33
Bundesliga,2324,Leverkusen,Mainz,2,1,2024-02-23,1.26,6.53,12.14,1.22,6.5,13.0
Bundesliga,2324,M'gladbach,Bochum,5,2,2024-02-24,2.02,3.77,3.65,2.0,3.8,3.5
Bundesliga,2324,Stuttgart,FC Koln,1,1,2024-02-24,1.32,5.75,9.52,1.3,5.25,10.0
Bundesliga,2324,Union Berlin,Heidenheim,2,2,2024-02-24,2.04,3.49,3.89,2.0,3.5,3.75
Bundesliga,2324,Werder Bremen,Darmstadt,1,1,2024-02-24,1.69,3.94,5.22,1.65,4.2,5.0
Bundesliga,2324,Bayern Munich,RB Leipzig,2,1,2024-02-24,1.7,4.4,4.53,1.67,4.33,4.5
Bundesliga,2324,Ein Frankfurt,Wolfsburg,2,2,2024-02-25,2.29,3.48,3.24,2.25,3.4,3.2
Bundesliga,2324,Dortmund,Hoffenheim,2,3,2024-02-25,1.51,5.16,5.52,1.5,5.0,5.5
Bundesliga,2324,Augsburg,Freiburg,2,1,2024-02-25,2.28,3.66,3.11,2.2,3.6,3.1
Bundesliga,2324,Freiburg,Bayern Munich,2,2,2024-03-01,6.11,4.86,1.51,5.75,4.75,1.5
Bundesliga,2324,Bochum,RB Leipzig,1,4,2024-03-02,4.76,4.44,1.66,5.0,4.2,1.62
Bundesliga,2324,Darmstadt,Augsburg,0,6,2024-03-02,2.93,3.47,2.48,2.9,3.3,2.4
Bundesliga,2324,Heidenheim,Ein Frankfurt,1,2,2024-03-02,2.84,3.39,2.59,2.8,3.3,2.5
Bundesliga,2324,Mainz,M'gladbach,1,1,2024-03-02,1.98,3.81,3.73,1.91,3.75,3.75
Bundesliga,2324,Union Berlin,Dortmund,0,2,2024-03-02,3.44,3.62,2.14,3.4,3.6,2.05
Bundesliga,2324,Wolfsburg,Stuttgart,2,3,2024-03-02,3.34,3.56,2.2,3.3,3.5,2.15
Bundesliga,2324,FC Koln,Leverkusen,0,2,2024-03-03,8.08,5.15,1.39,9.0,4.75,1.36
Bundesliga,2324,Hoffenheim,Werder Bremen,2,1,2024-03-03,1.97,3.87,3.72,1.91,4.0,3.6
Bundesliga,2324,Stuttgart,Union Berlin,2,0,2024-03-08,1.48,4.62,7.08,1.45,4.5,7.0
Bundesliga,2324,Augsburg,Heidenheim,1,0,2024-03-09,1.88,3.89,4.07,1.85,4.2,3.5
Bundesliga,2324,Bayern Munich,Mainz,8,1,2024-03-09,1.23,6.97,11.21,1.25,7.0,10.0
Bundesliga,2324,M'gladbach,FC Koln,3,3,2024-03-09,1.85,3.77,4.32,1.83,4.0,4.0
Bundesliga,2324,RB Leipzig,Darmstadt,2,0,2024-03-09,1.15,8.79,16.82,1.14,8.5,15.0
Bundesliga,2324,Werder Bremen,Dortmund,1,2,2024-03-09,3.87,4.06,1.88,3.5,4.33,1.85
Bundesliga,2324,Bochum,Freiburg,1,2,2024-03-10,2.27,3.65,3.13,2.2,3.75,3.0
Bundesliga,2324,Ein Frankfurt,Hoffenheim,3,1,2024-03-10,2.06,3.9,3.43,2.0,4.0,3.3
Bundesliga,2324,Leverkusen,Wolfsburg,2,0,2024-03-10,1.32,5.89,9.05,1.33,5.75,8.5
Bundesliga,2324,FC Koln,RB Leipzig,1,5,2024-03-15,6.61,4.86,1.48,6.5,4.75,1.45
Bundesliga,2324,Darmstadt,Bayern Munich,2,5,2024-03-16,17.12,9.56,1.14,17.0,8.0,1.14
Bundesliga,2324,Heidenheim,M'gladbach,1,1,2024-03-16,2.49,3.63,2.8,2.45,3.6,2.7
Bundesliga,2324,Mainz,Bochum,2,0,2024-03-16,1.79,3.88,4.58,1.8,3.8,4.33
Bundesliga,2324,Union Berlin,Werder Bremen,2,1,2024-03-16,2.02,3.64,3.79,2.05,3.4,3.8
Bundesliga,2324,Wolfsburg,Augsburg,1,3,2024-03-16,2.12,3.65,3.46,2.05,3.5,3.5
Bundesliga,2324,Hoffenheim,Stuttgart,0,3,2024-03-16,3.77,4.23,1.88,3.8,4.0,1.83
Bundesliga,2324,Freiburg,Leverkusen,2,3,2024-03-17,5.92,4.39,1.56,6.0,4.33,1.53
Bundesliga,2324,Dortmund,Ein Frankfurt,3,1,2024-03-17,1.63,4.47,5.01,1.62,4.2,5.0
Bundesliga,2324,Ein Frankfurt,Union Berlin,0,0,2024-03-30,2.07,3.41,3.88,2.0,3.5,3.8
Bundesliga,2324,Leverkusen,Hoffenheim,2,1,2024-03-30,1.21,7.55,11.72,1.2,7.5,12.0
Bundesliga,2324,M'gladbach,Freiburg,0,3,2024-03-30,2.21,3.72,3.19,2.2,3.6,3.2
Bundesliga,2324,RB Leipzig,Mainz,0,0,2024-03-30,1.39,5.34,7.66,1.4,5.25,7.5
Bundesliga,2324,Werder Bremen,Wolfsburg,0,2,2024-03-30,2.88,3.61,2.44,2.88,3.5,2.4
Bundesliga,2324,Bayern Munich,Dortmund,0,2,2024-03-30,1.39,5.92,6.7,1.4,5.75,6.0
Bundesliga,2324,Augsburg,FC Koln,1,1,2024-03-31,1.81,3.84,4.51,1.75,4.0,4.5
Bundesliga,2324,Stuttgart,Heidenheim,3,3,2024-03-31,1.26,6.51,10.08,1.25,6.0,10.0
Bundesliga,2324,Bochum,Darmstadt,2,2,2024-03-31,1.63,4.3,5.25,1.62,4.0,5.25
Bundesliga,2324,Ein Frankfurt,Werder Bremen,1,1,2024-04-05,1.78,4.02,4.56,1.75,3.8,4.5
Bundesliga,2324,FC Koln,Bochum,2,1,2024-04-06,2.33,3.63,3.05,2.25,3.5,3.1
Bundesliga,2324,Freiburg,RB Leipzig,1,4,2024-04-06,4.79,4.31,1.68,4.75,4.33,1.65
Bundesliga,2324,Heidenheim,Bayern Munich,3,2,2024-04-06,7.05,6.07,1.37,6.5,6.0,1.36
Bundesliga,2324,Mainz,Darmstadt,4,0,2024-04-06,1.41,4.97,7.93,1.4,5.0,7.5
Bundesliga,2324,Union Berlin,Leverkusen,0,1,2024-04-06,6.19,4.31,1.55,5.75,4.33,1.55
Bundesliga,2324,Dortmund,Stuttgart,0,1,2024-04-06,2.31,3.95,2.88,2.25,4.0,2.8
Bundesliga,2324,Hoffenheim,Augsburg,3,1,2024-04-07,2.29,3.94,2.92,2.2,4.0,2.9
Bundesliga,2324,Wolfsburg,M'gladbach,1,3,2024-04-07,1.9,3.89,3.97,1.85,4.0,3.8
Bundesliga,2324,Augsburg,Union Berlin,2,0,2024-04-12,2.15,3.52,3.59,2.1,3.4,3.4
Bundesliga,2324,Bayern Munich,FC Koln,2,0,2024-04-13,1.18,8.25,13.01,1.22,7.5,11.0
Bundesliga,2324,Bochum,Heidenheim,1,1,2024-04-13,2.1,3.71,3.47,2.05,3.75,3.3
Bundesliga,2324,Mainz,Hoffenheim,4,1,2024-04-13,2.0,3.91,3.58,1.95,4.0,3.4
Bundesliga,2324,M'gladbach,Dortmund,1,2,2024-04-13,3.29,4.24,2.02,3.25,4.0,2.0
Bundesliga,2324,RB Leipzig,Wolfsburg,3,0,2024-04-13,1.36,5.66,7.8,1.36,5.0,8.0
Bundesliga,2324,Stuttgart,Ein Frankfurt,3,0,2024-04-13,1.51,4.76,6.01,1.53,4.5,5.5
Bundesliga,2324,Darmstadt,Freiburg,0,1,2024-04-14,3.98,3.98,1.88,4.0,3.8,1.83
Bundesliga,2324,Leverkusen,Werder Bremen,5,0,2024-04-14,1.2,7.49,12.7,1.2,7.0,13.0
Bundesliga,2324,Ein Frankfurt,Augsburg,3,1,2024-04-19,2.06,3.76,3.6,2.0,3.75,3.5
Bundesliga,2324,FC Koln,Darmstadt,0,2,2024-04-20,1.49,4.61,6.76,1.5,4.75,5.75
Bundesliga,2324,Heidenheim,RB Leipzig,1,2,2024-04-20,6.19,5.19,1.46,5.75,5.25,1.45
Bundesliga,2324,Hoffenheim,M'gladbach,4,3,2024-04-20,2.16,4.04,3.09,2.1,4.0,3.1
Bundesliga,2324,Wolfsburg,Bochum,1,0,2024-04-20,1.81,3.88,4.43,1.75,4.0,4.33
Bundesliga,2324,Union Berlin,Bayern Munich,1,5,2024-04-20,4.94,4.62,1.62,4.75,4.5,1.62
Bundesliga,2324,Werder Bremen,Stuttgart,2,1,2024-04-21,5.11,4.66,1.6,4.75,4.75,1.57
Bundesliga,2324,Dortmund,Leverkusen,1,1,2024-04-21,2.56,3.84,2.5,2.55,3.8,2.55
Bundesliga,2324,Freiburg,Mainz,1,1,2024-04-21,2.58,3.59,2.72,2.6,3.5,2.6
Bundesliga,2324,Bochum,Hoffenheim,3,2,2024-04-26,2.21,4.0,3.06,2.15,4.0,2.9
Bundesliga,2324,Augsburg,Werder Bremen,0,3,2024-04-27,1.8,4.19,4.13,1.8,4.0,4.0
Bundesliga,2324,Bayern Munich,Ein Frankfurt,2,1,2024-04-27,1.42,5.46,6.65,1.4,5.25,7.0
Bundesliga,2324,Freiburg,Wolfsburg,1,2,2024-04-27,2.37,3.58,3.01,2.3,3.6,2.88
Bundesliga,2324,RB Leipzig,Dortmund,4,1,2024-04-27,1.68,4.45,4.61,1.67,4.33,4.5
Bundesliga,2324,Leverkusen,Stuttgart,2,2,2024-04-27,1.76,4.31,4.25,1.75,4.2,4.33
Bundesliga,2324,M'gladbach,Union Berlin,0,0,2024-04-28,2.38,3.45,3.1,2.3,3.5,3.0
Bundesliga,2324,Mainz,FC Koln,1,1,2024-04-28,1.54,4.37,6.2,1.55,4.33,6.0
Bundesliga,2324,Darmstadt,Heidenheim,0,1,2024-04-28,3.42,3.71,2.12,3.3,3.75,2.1
Bundesliga,2324,Hoffenheim,RB Leipzig,1,1,2024-05-03,5.44,5.24,1.52,5.25,5.0,1.5
Bundesliga,2324,Dortmund,Augsburg,5,1,2024-05-04,1.86,4.37,3.7,1.85,4.33,3.6
Bundesliga,2324,Stuttgart,Bayern Munich,3,1,2024-05-04,2.13,4.14,3.09,2.1,4.0,3.1
Bundesliga,2324,Werder Bremen,M'gladbach,2,2,2024-05-04,2.31,3.83,2.94,2.25,3.75,3.0
Bundesliga,2324,Wolfsburg,Darmstadt,3,0,2024-05-04,1.4,5.13,7.8,1.4,5.0,8.0
Bundesliga,2324,FC Koln,Freiburg,0,0,2024-05-04,2.37,3.66,2.95,2.3,3.75,2.88
Bundesliga,2324,Union Berlin,Bochum,3,4,2024-05-05,1.97,3.51,4.12,1.95,3.5,4.0
Bundesliga,2324,Ein Frankfurt,Leverkusen,1,5,2024-05-05,3.27,3.68,2.19,3.2,3.5,2.2
Bundesliga,2324,Heidenheim,Mainz,1,1,2024-05-05,3.03,3.58,2.36,3.0,3.5,2.3
Bundesliga,2324,Augsburg,Stuttgart,0,1,2024-05-10,3.92,4.45,1.82,4.0,4.2,1.75
Bundesliga,2324,FC Koln,Union Berlin,3,2,2024-05-11,2.79,3.39,2.63,2.8,3.3,2.55
Bundesliga,2324,Freiburg,Heidenheim,1,1,2024-05-11,1.72,4.07,4.78,1.7,4.0,4.5
Bundesliga,2324,M'gladbach,Ein Frankfurt,1,1,2024-05-11,2.53,3.73,2.7,2.45,3.75,2.63
Bundesliga,2324,RB Leipzig,Werder Bremen,1,1,2024-05-11,1.29,6.72,8.41,1.29,6.5,8.0
Bundesliga,2324,Mainz,Dortmund,3,0,2024-05-11,2.19,3.97,3.08,2.2,3.6,3.1
Bundesliga,2324,Darmstadt,Hoffenheim,0,6,2024-05-12,4.67,4.73,1.64,4.75,4.5,1.62
Bundesliga,2324,Bayern Munich,Wolfsburg,2,0,2024-05-12,1.34,6.36,7.4,1.33,6.0,7.5
Bundesliga,2324,Bochum,Leverkusen,0,5,2024-05-12,4.42,4.35,1.72,4.2,4.33,1.7
Bundesliga,2324,Dortmund,Darmstadt,4,0,2024-05-18,1.15,9.67,14.01,1.17,8.5,13.0
Bundesliga,2324,Ein Frankfurt,RB Leipzig,2,2,2024-05-18,2.78,3.75,2.43,2.8,3.8,2.3
Bundesliga,2324,Heidenheim,FC Koln,4,1,2024-05-18,2.35,4.0,2.74,2.3,4.0,2.7
Bundesliga,2324,Hoffenheim,Bayern Munich,4,2,2024-05-18,3.07,4.34,2.07,2.88,4.5,2.0
Bundesliga,2324,Leverkusen,Augsburg,2,1,2024-05-18,1.3,6.65,7.63,1.3,6.0,9.0
Bundesliga,2324,Stuttgart,M'gladbach,4,0,2024-05-18,1.28,6.62,8.47,1.29,6.25,8.5
Bundesliga,2324,Union Berlin,Freiburg,2,1,2024-05-18,2.15,3.39,3.57,2.1,3.4,3.5
Bundesliga,2324,Werder Bremen,Bochum,4,1,2024-05-18,2.37,3.61,2.94,2.38,3.6,2.8
Bundesliga,2324,Wolfsburg,Mainz,1,3,2024-05-18,3.28,3.54,2.21,3.2,3.5,2.2
Bundesliga,2223,Ein Frankfurt,Bayern Munich,1,6,2022-08-05,5.84,5.13,1.52,6.0,5.0,1.5
Bundesliga,2223,Augsburg,Freiburg,0,4,2022-08-06,3.53,3.59,2.17,3.3,3.5,2.15
Bundesliga,2223,Bochum,Mainz,1,2,2022-08-06,3.34,3.43,2.32,3.2,3.4,2.2
Bundesliga,2223,M'gladbach,Hoffenheim,3,1,2022-08-06,2.15,4.22,3.12,2.05,4.2,3.0
Bundesliga,2223,Union Berlin,Hertha,3,1,2022-08-06,1.79,3.78,4.97,1.72,3.75,4.5
Bundesliga,2223,Wolfsburg,Werder Bremen,2,2,2022-08-06,1.93,3.7,4.29,1.85,3.8,3.8
Bundesliga,2223,Dortmund,Leverkusen,1,0,2022-08-06,2.08,4.22,3.28,2.0,4.2,3.2
Bundesliga,2223,Stuttgart,RB Leipzig,1,1,2022-08-07,4.44,4.12,1.8,4.5,3.8,1.75
Bundesliga,2223,FC Koln,Schalke 04,3,1,2022-08-07,1.75,4.28,4.58,1.7,4.0,4.5
Bundesliga,2223,Freiburg,Dortmund,1,3,2022-08-12,3.15,3.83,2.26,3.0,3.75,2.2
Bundesliga,2223,Hertha,Ein Frankfurt,1,1,2022-08-13,3.12,3.57,2.37,3.0,3.5,2.3
Bundesliga,2223,Hoffenheim,Bochum,3,2,2022-08-13,1.61,4.5,5.48,1.57,4.5,5.25
Bundesliga,2223,Leverkusen,Augsburg,1,2,2022-08-13,1.34,5.68,9.74,1.3,5.75,9.5
Bundesliga,2223,RB Leipzig,FC Koln,2,2,2022-08-13,1.44,4.91,7.76,1.44,4.75,7.0
Bundesliga,2223,Werder Bremen,Stuttgart,2,2,2022-08-13,2.36,3.62,3.1,2.25,3.6,3.0
Bundesliga,2223,Schalke 04,M'gladbach,2,2,2022-08-13,3.21,3.81,2.23,3.1,3.8,2.15
Bundesliga,2223,Mainz,Union Berlin,0,0,2022-08-14,2.3,3.23,3.6,2.2,3.25,3.4
Bundesliga,2223,Bayern Munich,Wolfsburg,2,0,2022-08-14,1.17,9.29,14.98,1.12,9.5,17.0
Bundesliga,2223,M'gladbach,Hertha,1,0,2022-08-19,1.54,4.87,5.83,1.5,4.5,6.0
Bundesliga,2223,Augsburg,Mainz,1,2,2022-08-20,3.66,3.58,2.13,3.5,3.5,2.1
Bundesliga,2223,Dortmund,Werder Bremen,2,3,2022-08-20,1.41,5.41,7.64,1.36,5.25,7.5
Bundesliga,2223,Leverkusen,Hoffenheim,0,3,2022-08-20,1.72,4.42,4.6,1.66,4.33,4.5
Bundesliga,2223,Stuttgart,Freiburg,0,1,2022-08-20,2.67,3.66,2.67,2.62,3.6,2.55
Bundesliga,2223,Wolfsburg,Schalke 04,0,0,2022-08-20,1.88,3.78,4.38,1.83,3.8,4.2
Bundesliga,2223,Union Berlin,RB Leipzig,2,1,2022-08-20,3.7,3.63,2.1,3.6,3.5,2.05
Bundesliga,2223,Ein Frankfurt,FC Koln,1,1,2022-08-21,2.06,3.84,3.61,1.95,3.75,3.6
Bundesliga,2223,Bochum,Bayern Munich,0,7,2022-08-21,13.39,8.03,1.2,13.0,8.0,1.18
Bundesliga,2223,Freiburg,Bochum,1,0,2022-08-26,1.53,4.81,6.12,1.5,4.5,6.0
Bundesliga,2223,Hertha,Dortmund,0,1,2022-08-27,4.55,4.62,1.7,4.5,4.33,1.66
Bundesliga,2223,Hoffenheim,Augsburg,1,0,2022-08-27,1.49,4.99,6.52,1.45,4.5,7.0
Bundesliga,2223,Mainz,Leverkusen,0,3,2022-08-27,2.75,3.82,2.52,2.75,3.75,2.37
Bundesliga,2223,RB Leipzig,Wolfsburg,2,0,2022-08-27,1.5,4.73,6.89,1.45,4.75,6.0
Bundesliga,2223,Schalke 04,Union Berlin,1,6,2022-08-27,3.16,3.48,2.39,3.1,3.4,2.3
Bundesliga,2223,Bayern Munich,M'gladbach,1,1,2022-08-27,1.2,8.4,13.14,1.18,8.0,12.0
Bundesliga,2223,FC Koln,Stuttgart,0,0,2022-08-28,2.16,3.67,3.48,2.05,3.75,3.4
Bundesliga,2223,Werder Bremen,Ein Frankfurt,3,4,2022-08-28,2.58,3.55,2.83,2.45,3.5,2.8
Bundesliga,2223,Dortmund,Hoffenheim,1,0,2022-09-02,1.69,4.66,4.59,1.61,4.5,4.75
Bundesliga,2223,Bochum,Werder Bremen,0,2,2022-09-03,2.99,3.71,2.39,2.9,3.6,2.3
Bundesliga,2223,Leverkusen,Freiburg,2,3,2022-09-03,1.92,4.01,3.97,1.9,3.75,3.8
Bundesliga,2223,Stuttgart,Schalke 04,1,1,2022-09-03,1.79,4.18,4.4,1.75,4.0,4.33
